name,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,aggregated_rating,aggregated_rating_count,public_rating_igdb,public_rating_count,game_engines,game_modes,player_perspectives
"Tetris® Effect: Connected ","6,841",355,"7,196",91.96%,main_game,"1629252035 ","['PC (Microsoft Windows)', 'PlayStation 4', 'PlayStation 5', 'Xbox One', 'Xbox Series X|S', 'Nintendo Switch', 'Meta Quest']","['Casual', 'Indie']",8.9,12,9.3,54,"['Unreal Engine 4', 'Unreal Engine 5']","['Single player', 'Multiplayer', 'Co-operative']",['Side view']
Pajama Sam in No Need to Hide When It's Dark Outside,"1,150",28,"1,178",91.96%,main_game,844387200,"['PC (Microsoft Windows)', 'Wii', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Quiz/Trivia', 'Adventure']",n/a,n/a,8.4,23,n/a,['Single player'],['Third person']
a new life.,"2,063",73,"2,136",91.95%,main_game,1589500800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Indie', 'Visual Novel']",n/a,n/a,6.6,5,['Unity'],['Single player'],['Text']
POPGOES Arcade,"1,406",40,"1,446",91.95%,main_game,1459468800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Arcade']",n/a,n/a,n/a,n/a,['Clickteam Fusion'],['Single player'],['Side view']
Cats Hidden in Maple Hollow,990,21,"1,011",91.95%,main_game,1700006400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Side view']
Super Animal Royale,"38,428","2,574","41,002",91.94%,main_game,1622505600,"['PC (Microsoft Windows)', 'Xbox One', 'Xbox Series X|S']","['Action', 'Adventure', 'Casual', 'Indie']",n/a,n/a,6.6,26,n/a,['Multiplayer'],Super Animal Royale
Max Payne 2: The Fall of Max Payne,"10,074",566,"10,640",91.94%,main_game,1066089600,"['PlayStation 2', 'PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360']",['Shooter'],8.4,7,8.6,855,['MAX-FX'],['Single player'],['Third person']
Spooky's Jump Scare Mansion: HD Renovation,"2,939",121,"3,060",91.94%,remaster,1488326400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie']",n/a,n/a,7.6,5,n/a,['Single player'],['First person']
Dinkum,"19,717","1,229","20,946",91.92%,main_game,1657756800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Simulator', 'Indie']",n/a,n/a,8.3,9,n/a,"['Single player', 'Multiplayer', 'Co-operative']","['Bird view / Isometric', 'Text']"
Fallout,"19,707","1,230","20,937",91.92%,main_game,984614400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",n/a,n/a,n/a,n/a,n/a,"['Single player', 'Multiplayer']",['Bird view / Isometric']
FINAL FANTASY IX,"10,293",583,"10,876",91.92%,port,1505779200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",n/a,n/a,8.8,33,n/a,['Single player'],"['Third person', 'Bird view / Isometric']"
"IRMÃO Grande & Brasileiro 2 ",957,20,977,91.92%,main_game,"1634280363 ",['PC (Microsoft Windows)'],"['Casual', 'Indie', 'Simulation']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Little Busters! English Edition,813,14,827,91.92%,port,1509494400,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",n/a,n/a,n/a,n/a,['Luca System'],['Single player'],['Text']
Purrfect Apawcalypse: Love at Furst Bite,661,8,669,91.92%,remaster,1613433600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Indie', 'Visual Novel']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Gloomwood,"5,314",263,"5,577",91.91%,main_game,1662336000,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['First person']
Quake III Arena,"3,430",150,"3,580",91.91%,main_game,944092800,"['PC (Microsoft Windows)', 'PlayStation 2', 'Dreamcast', 'Xbox 360', 'Linux', 'Mac']",['Shooter'],8.7,3,8.4,362,['id Tech 3'],"['Single player', 'Multiplayer']",['First person']
COCOON,"5,893",300,"6,193",91.90%,main_game,1695945600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",8.9,7,8.5,82,,['Single player'],['Bird view / Isometric']
DRAMAtical Murder,"2,843",117,"2,960",91.90%,main_game,1332460800,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Visual Novel']",n/a,n/a,5.1,14,n/a,['Single player'],['Text']
Moonring,"1,752",58,"1,810",91.90%,main_game,1695859200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],n/a,n/a,n/a,n/a,['love2d'],['Single player'],"['Bird view / Isometric', 'Text']"
Fear & Hunger,"12,537",738,"13,275",91.89%,main_game,1544486400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Indie']",n/a,n/a,7.6,33,['RPG Maker MV'],['Single player'],['Bird view / Isometric']
Floating Point,"3,603",161,"3,764",91.89%,main_game,1402012800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Indie']",n/a,n/a,5.0,8,n/a,['Single player'],['Side view']
Crypt Custodian,879,17,896,91.89%,main_game,1724716800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",8.0,2,8.0,5,n/a,['Single player'],['Bird view / Isometric']
"所向之未来 - Towards Future ",654,8,662,91.89%,main_game,"1645183205 ",['PC (Microsoft Windows)'],['Role-playing (RPG)',n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
A Plague Tale: Innocence,"56,129","3,927","60,056",91.88%,main_game,1557792000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",8.1,17,8.1,615,['Zouna'],['Single player'],['Third person']
EARTH DEFENSE FORCE 5,"9,772",553,"10,325",91.88%,main_game,1512604800,"['PC (Microsoft Windows)', 'PlayStation 4']",['Shooter'],6.7,11,7.1,13,n/a,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Bramble: The Mountain King,"4,382",208,"4,590",91.88%,main_game,1682553600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",6.8,1,7.6,44,['Unreal Engine'],['Single player'],['Third person']
DISTRAINT 2,"3,730",169,"3,899",91.88%,main_game,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",n/a,n/a,8.5,17,['Clickteam Fusion'],['Single player'],['Side view']
Flowers -Le volume sur automne-,652,8,660,91.88%,main_game,1464307200,"['PC (Microsoft Windows)', 'PlayStation Vita']","['Adventure', 'Visual Novel']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Disco Elysium,"93,651","6,816","100,467",91.87%,main_game,1600905600,"['PC (Microsoft Windows)', 'Nintendo Switch', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",8.9,8,9.5,718,['GB Studio'],['Single player'],['Bird view / Isometric']
Descenders,"16,523","1,016","17,539",91.87%,main_game,1557187200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Racing', 'Simulator', 'Sport', 'Arcade']",7.7,3,7.0,35,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Turbo Overkill,"5,529",279,"5,808",91.87%,main_game,1691712000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",10,1,7.1,9,['Unity'],['Single player'],['First person']
Rusty Lake Paradise,"4,933",242,"5,175",91.87%,main_game,1515628800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",n/a,n/a,6.9,46,,['Single player'],['Side view']
Majotori,"1,720",57,"1,777",91.87%,main_game,1490659200,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Quiz/Trivia', 'Adventure', 'Indie']",n/a,n/a,7.3,13,['Unity'],['Single player'],"['Third person', 'Text']"
Spyro™ Reignited Trilogy,"18,400","1,151","19,551",91.86%,bundle,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure']",8.4,17,8.3,188,['Unreal Engine 4'],['Single player'],['Third person']
Empires of the Undergrowth,"12,416",734,"13,150",91.86%,main_game,1717718400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Indie']",n/a,n/a,8.0,5,n/a,['Single player'],['Bird view / Isometric']
"The Riftbreaker: Prologue ","3,916",181,"4,097",91.86%,trial,"1596658175 ",['PC (Microsoft Windows)'],"['Action', 'Adventure', 'Indie', 'Role-playing (RPG)', 'Simulation', 'Strategy']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Bird view / Isometric']
Bagel Love Story,896,18,914,91.86%,main_game,1716163200,['PC (Microsoft Windows)'],"['Adventure', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Sleeping Dogs: Definitive Edition,"59,653","4,211","63,864",91.85%,remaster,1412899200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac']","['Shooter', 'Racing', ""Hack and slash/Beat 'em up"", 'Adventure']",7.4,6,8.2,193,,['Single player'],['Third person']
Bitburner,"5,916",305,"6,221",91.85%,main_game,1639094400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
The House in Fata Morgana: A Requiem for Innocence,"1,139",29,"1,168",91.85%,main_game,1439683200,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",n/a,n/a,7.0,4,n/a,['Single player'],['Text']
Aimlabs,"108,757","8,028","116,785",91.84%,main_game,1686873600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Linux']","['Shooter', 'Simulator', 'Indie']",n/a,n/a,7.0,14,['Unity'],['Single player'],['First person']
Otaku's Adventure,"7,613",415,"8,028",91.84%,main_game,1558310400,"['PC (Microsoft Windows)', 'Android', 'iOS']","['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",n/a,n/a,7.1,7,n/a,['Single player'],['Text']
Zuma Deluxe,"4,383",210,"4,593",91.84%,main_game,1135987200,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360', 'Xbox One', 'Legacy Mobile Device', 'Mac']","['Puzzle', 'Arcade']",7.5,2,7.8,38,n/a,['Single player'],['Side view']
Magical Girl Celesphonia,"2,434",96,"2,530",91.84%,main_game,1651881600,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Steam']
Fallout 2,"13,819",836,"14,655",91.83%,main_game,1672444800,['PC (Microsoft Windows)'],"['Shooter', 'Role-playing (RPG)']",n/a,n/a,9.0,727,n/a,['Single player'],['First person']
Long Live The Queen,"6,617",351,"6,968",91.83%,main_game,1338595200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",7.0,1,6.7,39,n/a,['Single player'],['Text']
Windowkill,"1,839",64,"1,903",91.83%,main_game,1696204800,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",n/a,n/a,n/a,n/a,n/a,"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Bird view / Isometric']
Christmas Tina -泡沫冬景-,"4,053",191,"4,244",91.82%,main_game,1578009600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
A YEAR OF SPRINGS,666,9,675,91.82%,bundle,1620950400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",n/a,n/a,8.5,6,['renpy'],['Single player'],['Text']
Moss: Book II,502,3,505,91.82%,main_game,1648684800,"['SteamVR', 'Meta Quest 2', 'PlayStation VR', 'PlayStation VR2']","['Platform', 'Puzzle', 'Adventure']",8.5,5,n/a,n/a,n/a,['Single player'],['Virtual Reality']
Night in the Woods,"16,542","1,033","17,575",91.80%,standalone_expansion,1387584000,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Puzzle', 'Indie']",8.8,16,8.2,266,['Unity'],['Single player'],['Side view']
Teenage Mutant Ninja Turtles: Shredder's Revenge,"12,403",742,"13,145",91.80%,main_game,1655337600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Nintendo Switch']","[""Hack and slash/Beat 'em up"", 'Indie', 'Arcade']",8.5,10,7.8,120,n/a,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
The Thrill of the Fight,"3,670",169,"3,839",91.80%,main_game,1467331200,"['SteamVR', 'Oculus VR', 'Oculus Quest', 'Meta Quest 2']","['Fighting', 'Sport']",n/a,n/a,n/a,n/a,['Unity'],['Single player'],['First person']
How Fish Is Made,"3,320",148,"3,468",91.80%,main_game,1642118400,['PC (Microsoft Windows)'],['Indie'],n/a,n/a,7.0,16,n/a,['Single player'],['First person']
Serious Sam Classic: The First Encounter,"2,873",122,"2,995",91.80%,main_game,983404800,"['PC (Microsoft Windows)', 'Xbox', 'Xbox 360', 'Linux']","['Shooter', 'Indie']",8.3,3,7.9,230,['Serious Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
Trick & Treat,"2,214",85,"2,299",91.80%,main_game,1474848000,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",n/a,n/a,6.0,3,n/a,['Single player'],['Bird view / Isometric']
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"15,219",941,"16,160",91.79%,remake,1592870400,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Platform', 'Adventure']",6.8,9,8.2,72,['Unreal Engine'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person']
"美少女万华镜 -理与迷宫的少女- ","2,708",113,"2,821",91.79%,main_game,"1624199037 ",['PC (Microsoft Windows)'],['Visual Novel'],n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Emberward,"1,452",45,"1,497",91.79%,main_game,1719273600,['PC (Microsoft Windows)'],"['Strategy', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Bird view / Isometric']
F1 2020,"37,519","2,579","40,098",91.78%,main_game,1594080000,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 4', 'Xbox One']","['Racing', 'Simulator', 'Sport']",9.0,5,8.7,37,['Ego Engine'],"['Single player', 'Multiplayer', 'Split screen']",['Third person']
MX Bikes,"20,983","1,354","22,337",91.78%,main_game,"1570470303 ",['PC (Microsoft Windows)'],"['Racing', 'Simulator', 'Sport']",n/a,n/a,6.0,1,n/a,"['Single player', 'Multiplayer']","['First person', 'Third person']"
Tangle Tower,"4,574",225,"4,799",91.78%,main_game,1568851200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie', 'Visual Novel']",n/a,n/a,8.0,20,['Unity3D'],['Single player'],['Side view']
Tree Simulator 2022,"1,183",32,"1,215",91.78%,main_game,1618531200,['PC (Microsoft Windows)'],"['Simulator', 'Indie']",n/a,n/a,n/a,n/a,n/a,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Karryn's Prison,"3,363",152,"3,515",91.77%,main_game,1639526400,['PC (Microsoft Windows)'],['Strategy'],n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Shogun Showdown,"3,234",144,"3,378",91.77%,main_game,1725494400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Web browser', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",9.0,2,n/a,n/a,['Unity'],['Single player'],['Side view']
Vertigo 2,"2,092",79,"2,171",91.77%,main_game,1680134400,"['PC (Microsoft Windows)', 'SteamVR', 'PlayStation VR2']","['Adventure', 'Indie']",9.0,1,n/a,n/a,n/a,['Single player'],['Virtual Reality']
The Life and Suffering of Sir Brante — Chapter 1&2,"1,960",72,"2,032",91.77%,main_game,1614816000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",8.5,1,8.0,21,['Unity'],['Single player'],['First person']
My Brother Rabbit,"1,734",60,"1,794",91.77%,main_game,1537488000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",0.0,1.0,7.4,12,n/a,['Single player'],['Side view']
Slayers X,"1,073",27,"1,100",91.77%,main_game,1685577600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Role-playing (RPG)']",6.6,2,n/a,n/a,,['Single player'],['First person']
Kukoro: Stream chat games,849,17,866,91.77%,main_game,1604620800,['PC (Microsoft Windows)'],['Indie'],n/a,n/a,n/a,n/a,n/a,"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",['Bird view / Isometric']
Linelith,681,10,691,91.77%,main_game,1652918400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Strategy', 'Indie']",n/a,n/a,n/a,n/a,['Godot Engine'],['Single player'],['Bird view / Isometric']
Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi,603,7,610,91.77%,remaster,1528934400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Visual Novel']",n/a,n/a,7.0,2,['Unity'],['Single player'],"['Text', 'Auditory']"
her tears were my light,493,3,496,91.77%,main_game,1459296000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']","['Simulator', 'Visual Novel']",n/a,n/a,8.1,5,"[""Ren'Py""]",['Single player'],['Text']
Letters From a Rainy Day -Oceans and Lace-,823,16,839,91.76%,main_game,1624924800,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
I Frog-ot,574,6,580,91.76%,main_game,1671148800,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,n/a,['Single player'],['First person']
"Hyperdimension Neptunia Re;Birth1 ","11,319",675,"11,994",91.75%,main_game,"1422573300 ","['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation Vita', 'PlayStation 4', 'PlayStation 5']","['Role-playing (RPG)', 'Strategy']",7.5,4,7.0,28,['PhyreEngine'],['Single player'],['Third person']
Birth,"2,368",95,"2,463",91.75%,main_game,927590400,['PC (Microsoft Windows)'],"['Strategy', 'Turn-based strategy (TBS)']",n/a,n/a,n/a,n/a,n/a,['Single player'],['First person']
"If On A Winter's Night, Four Travelers","2,081",79,"2,160",91.75%,main_game,1615334400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Adventure', 'Indie']",n/a,n/a,7.9,15,['Adventure Game Studio'],['Single player'],['Bird view / Isometric']
Toree 2,891,19,910,91.75%,main_game,1632960000,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Platform', 'Adventure', 'Indie', 'Arcade']",n/a,n/a,7.4,6,n/a,['Single player'],['Third person']
Pâquerette Down the Bunburrows,868,18,886,91.75%,main_game,1690934400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,['Unity'],['Single player'],['Bird view / Isometric']
"Bunny eShop ","9,493",550,"10,043",91.74%,main_game,"1636673960 ","['PC (Microsoft Windows)', 'Nintendo Switch']","['Adventure', 'Indie', 'Simulation']",n/a,n/a,n/a,n/a,n/a,,
My Friendly Neighborhood,"2,366",95,"2,461",91.74%,main_game,1689638400,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",n/a,n/a,7.4,7,['Unity'],['Single player'],['First person']
Slice & Dice,"1,472",47,"1,519",91.74%,main_game,1493251200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']","['Fighting', 'Indie']",n/a,n/a,9.1,5,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
旅燕归航 Swallow Homing,700,11,711,91.74%,main_game,1550016000,['PC (Microsoft Windows)'],['Indie'],n/a,n/a,n/a,n/a,n/a,['Single player'],['Text']
Cleo - a pirate's tale,674,10,684,91.74%,main_game,1639267200,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",n/a,n/a,n/a,n/a,['Unity'],['Single player'],['Bird view / Isometric']
Sven Co-op,"28,583","1,928","30,511",91.73%,main_game,916704000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",n/a,n/a,8.0,16,['GoldSrc'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
The Lab,"5,852",309,"6,161",91.73%,main_game,1341187200,"['PC (Microsoft Windows)', 'Xbox 360']",['Action'],n/a,n/a,8.0,17,"['Unity', 'Source 2']",['Single player'],['Third person']
When The Past Was Around,"3,620",169,"3,789",91.73%,main_game,1600732800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Music', 'Puzzle', 'Adventure', 'Indie']",n/a,n/a,6.7,17,n/a,['Single player'],['Side view']
Muv-Luv Alternative,"2,691",114,"2,805",91.73%,main_game,1140739200,"['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation Vita', 'Xbox 360']",['Visual Novel'],9.2,3,8.9,17,['rUGP'],['Single player'],"['First person', 'Text']"
